osm_id,type,name,minlat,minlon,maxlat,maxlon,center_lat,center_lon,tags
654061026,way,Unknown,,,,,48.4218959,26.4993333,{'building': 'warehouse'}
654150856,way,Unknown,,,,,48.489209,37.035172,{'building': 'warehouse'}
654150857,way,Unknown,,,,,48.4896507,37.0363253,{'building': 'warehouse'}
654292428,way,Unknown,,,,,46.466976,30.2322668,{'building': 'warehouse'}
654292429,way,Unknown,,,,,46.4667548,30.2327086,{'building': 'warehouse'}
654297395,way,Unknown,,,,,46.4577071,30.2473559,{'building': 'warehouse'}
654312124,way,Unknown,,,,,46.465807,30.2315077,{'building': 'warehouse'}
654312125,way,Unknown,,,,,46.4655988,30.2310557,{'building': 'warehouse'}
654334075,way,Unknown,,,,,50.778524,29.2471363,{'building': 'warehouse'}
654334320,way,Unknown,,,,,48.2020548,25.8956962,"{'addr:housenumber': '24б', 'building': 'warehouse'}"
654742848,way,Багажне відділення,,,,,48.6298802,38.378562,"{'building': 'warehouse', 'name': 'Багажне відділення', 'name:uk': 'Багажне відділення'}"
655086083,way,Unknown,,,,,50.3806407,24.2219827,{'building': 'warehouse'}
655087832,way,Приватні гаражі,,,,,50.3812971,24.2340051,"{'addr:street': 'вулиця Мишуги', 'building': 'warehouse', 'name': 'Приватні гаражі', 'name:uk': 'Приватні гаражі'}"
655883657,way,Unknown,,,,,49.7610228,24.0034342,"{'building': 'warehouse', 'height': '10'}"
656495751,way,Unknown,,,,,50.8268167,28.9550954,{'building': 'warehouse'}
656578257,way,Unknown,,,,,47.7045051,37.2367562,"{'building': 'warehouse', 'building:levels': '1', 'roof:shape': 'gabled'}"
656578259,way,Unknown,,,,,47.7039853,37.2396956,"{'building': 'warehouse', 'building:levels': '1', 'roof:shape': 'gabled'}"
656765007,way,Unknown,,,,,49.0461065,23.5126405,"{'building': 'warehouse', 'building:levels': '1'}"
656840089,way,Unknown,,,,,48.3827927,28.8752516,{'building': 'warehouse'}
657057825,way,Unknown,,,,,50.3300639,24.2008116,{'building': 'warehouse'}
657074276,way,Закинутий склад,,,,,47.4272396,33.4657276,"{'building': 'warehouse', 'name': 'Закинутий склад', 'name:uk': 'Закинутий склад'}"
657405518,way,Unknown,,,,,45.0334051,35.3771107,{'building': 'warehouse'}
657650973,way,Unknown,,,,,47.8495913,37.208163,"{'building': 'warehouse', 'building:levels': '1', 'roof:shape': 'gabled'}"
657719351,way,Unknown,,,,,47.7391889,37.2906132,"{'building': 'warehouse', 'building:levels': '1', 'roof:shape': 'gabled'}"
657719352,way,Unknown,,,,,47.7387786,37.2904337,"{'building': 'warehouse', 'building:levels': '1', 'roof:shape': 'gabled'}"
658223461,way,Unknown,,,,,49.1079893,37.7175091,{'building': 'warehouse'}
658849578,way,Unknown,,,,,50.4076195,25.9812993,{'building': 'warehouse'}
658849642,way,Unknown,,,,,50.4694867,25.9763042,{'building': 'warehouse'}
659355811,way,Unknown,,,,,50.4678062,30.6445579,{'building': 'warehouse'}
659355813,way,Unknown,,,,,50.4681126,30.6444629,{'building': 'warehouse'}
659355814,way,Unknown,,,,,50.4683421,30.6444116,{'building': 'warehouse'}
660026944,way,Unknown,,,,,49.4340654,23.7584196,{'building': 'warehouse'}
660130548,way,Unknown,,,,,49.8182439,30.0726469,{'building': 'warehouse'}
660814413,way,Unknown,,,,,45.4371,28.2892483,{'building': 'warehouse'}
660814511,way,Unknown,,,,,45.4248398,28.2903868,{'building': 'warehouse'}
661184980,way,Unknown,,,,,50.410471,33.1837316,"{'building': 'warehouse', 'building:levels': '1'}"
661856397,way,Unknown,,,,,49.7600674,24.0038656,{'building': 'warehouse'}
661856415,way,Unknown,,,,,49.7588829,24.0092486,{'building': 'warehouse'}
663133157,way,КиївЕкспоПлаза,,,,,50.4301042,29.9832461,"{'addr:city': 'Київ', 'addr:country': 'Україна', 'addr:housenumber': '1', 'addr:street': 'Амстердамська вулиця', 'building': 'warehouse', 'contact:phone': '+380633638552', 'contact:website': 'https://expoplaza.kiev.ua/', 'name': 'КиївЕкспоПлаза', 'name:uk': 'КиївЕкспоПлаза'}"
663833863,way,Unknown,,,,,50.7538315,24.6646634,{'building': 'warehouse'}
664051487,way,Unknown,,,,,46.4813167,30.6723254,{'building': 'warehouse'}
665514581,way,Unknown,,,,,49.8114393,25.3355023,{'building': 'warehouse'}
666043551,way,Unknown,,,,,48.5174092,35.056647,{'building': 'warehouse'}
666092059,way,Unknown,,,,,48.7517261,37.5866038,{'building': 'warehouse'}
666092060,way,Unknown,,,,,48.7513232,37.5863052,{'building': 'warehouse'}
666114804,way,Unknown,,,,,51.5767987,26.5683675,{'building': 'warehouse'}
666659091,way,Unknown,,,,,48.3730939,34.9971723,{'building': 'warehouse'}
667728809,way,Насінницький склад,,,,,46.6762674,33.7802641,"{'building': 'warehouse', 'name': 'Насінницький склад', 'name:uk': 'Насінницький склад'}"
667728815,way,Зернофуражний склад,,,,,46.6757552,33.7793092,"{'building': 'warehouse', 'name': 'Зернофуражний склад', 'name:uk': 'Зернофуражний склад'}"
667924588,way,Будівля збереження інвентарю,,,,,48.3782433,28.87751,"{'building': 'warehouse', 'name': 'Будівля збереження інвентарю', 'name:uk': 'Будівля збереження інвентарю'}"
668111570,way,Unknown,,,,,50.6876645,31.2998322,{'building': 'warehouse'}
668111571,way,Unknown,,,,,50.687656,31.300661,{'building': 'warehouse'}
668225891,way,Unknown,,,,,48.7941086,32.4018748,{'building': 'warehouse'}
669219612,way,Склад запчастин,,,,,49.9029381,35.8169037,"{'addr:housenumber': '3У', 'addr:postcode': '63032', 'addr:street': 'вулиця Захисників України', 'building': 'warehouse', 'name': 'Склад запчастин'}"
669219615,way,Овочесховище,,,,,49.902265,35.8165094,"{'addr:housenumber': '3Л', 'addr:street': 'вулиця Захисників України', 'building': 'warehouse', 'name': 'Овочесховище'}"
669219616,way,Продуктова комора,,,,,49.9018741,35.8172085,"{'addr:housenumber': '3Є', 'addr:postcode': '63032', 'addr:street': 'вулиця Захисників України', 'building': 'warehouse', 'name': 'Продуктова комора'}"
669219625,way,Господарська комора,,,,,49.9016701,35.8172511,"{'addr:housenumber': '3Е', 'addr:postcode': '63032', 'addr:street': 'вулиця Захисників України', 'building': 'warehouse', 'name': 'Господарська комора'}"
669521977,way,Unknown,,,,,46.358915,34.7604917,{'building': 'warehouse'}
669932379,way,Unknown,,,,,50.5838432,29.9981053,{'building': 'warehouse'}
669932380,way,Unknown,,,,,50.5840956,29.9975942,{'building': 'warehouse'}
670763700,way,Unknown,,,,,47.7533466,37.2085625,"{'building': 'warehouse', 'building:levels': '1', 'height': '6'}"
670770362,way,Unknown,,,,,47.7546635,37.2043721,"{'building': 'warehouse', 'building:levels': '1', 'roof:shape': 'gabled'}"
671125955,way,Unknown,,,,,48.758214,30.2124364,"{'addr:street': 'вулиця Тищика', 'building': 'warehouse'}"
674009947,way,Unknown,,,,,48.6994253,32.6062766,{'building': 'warehouse'}
674194311,way,Unknown,,,,,48.7314609,30.1861776,{'building': 'warehouse'}
674240180,way,Unknown,,,,,49.3467588,28.7182367,{'building': 'warehouse'}
674641378,way,Unknown,,,,,50.7998211,29.2329287,{'building': 'warehouse'}
674688788,way,Unknown,,,,,46.9663827,31.9835682,"{'addr:housenumber': '23-Б', 'addr:street': 'вулиця Захисників Миколаєва', 'building': 'warehouse'}"
674740183,way,Unknown,,,,,48.7385971,30.1841041,"{'addr:housenumber': '14-А', 'addr:street': 'Індустріальна вулиця', 'building': 'warehouse'}"
674741917,way,Unknown,,,,,48.7462991,30.1929487,{'building': 'warehouse'}
674742679,way,Unknown,,,,,48.7469853,30.1943417,{'building': 'warehouse'}
674761559,way,Unknown,,,,,48.2807862,37.2000099,{'building': 'warehouse'}
674761560,way,Unknown,,,,,48.2808187,37.2020403,{'building': 'warehouse'}
674761562,way,Unknown,,,,,48.2801615,37.2020505,{'building': 'warehouse'}
675799755,way,Unknown,,,,,51.5731498,26.5561745,{'building': 'warehouse'}
675799756,way,Unknown,,,,,51.5729716,26.5564272,{'building': 'warehouse'}
675833341,way,Unknown,,,,,51.5705748,26.5552778,{'building': 'warehouse'}
676032064,way,Unknown,,,,,51.6317263,24.2537722,"{'abandoned': 'yes', 'building': 'warehouse'}"
676388417,way,Unknown,,,,,48.359568,25.6336016,{'building': 'warehouse'}
677087768,way,Unknown,,,,,51.5697227,26.5626905,{'building': 'warehouse'}
677490480,way,Unknown,,,,,48.977676,32.2473004,{'building': 'warehouse'}
677490481,way,Unknown,,,,,48.9773081,32.2477605,{'building': 'warehouse'}
677490482,way,Unknown,,,,,48.9770022,32.2481477,{'building': 'warehouse'}
677754657,way,Unknown,,,,,50.4989895,32.7236042,"{'building': 'warehouse', 'building:levels': '1'}"
