osm_id,type,name,minlat,minlon,maxlat,maxlon,center_lat,center_lon,tags
1453148460,way,Unknown,,,,,48.354186,29.4897445,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1453148461,way,Unknown,,,,,48.3540714,29.4896728,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1456960769,way,Unknown,,,,,49.2368379,37.2610549,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1458453490,way,Unknown,,,,,44.8843255,34.0409785,"{'landuse': 'industrial', 'power': 'plant'}"
1458854179,way,Unknown,,,,,49.3071695,23.9024783,"{'plant:source': 'solar', 'power': 'plant'}"
1459489924,way,Unknown,,,,,49.9727367,24.0914853,"{'plant:source': 'solar', 'power': 'plant'}"
1460242366,way,Unknown,,,,,50.4484032,30.2915547,"{'plant:source': 'solar', 'power': 'plant'}"
1460242367,way,Unknown,,,,,50.4483156,30.2915701,"{'plant:source': 'solar', 'power': 'plant'}"
1460242368,way,Unknown,,,,,50.4482259,30.2915815,"{'plant:source': 'solar', 'power': 'plant'}"
1460242369,way,Unknown,,,,,50.4481325,30.2915976,"{'plant:source': 'solar', 'power': 'plant'}"
1460547095,way,Нафтобаза,,,,,51.2010288,33.8486361,"{'addr:street': 'вулиця Незалежності', 'landuse': 'industrial', 'name': 'Нафтобаза', 'plant:method': 'combustion', 'plant:output:electricity': 'yes', 'plant:source': 'oil', 'power': 'plant'}"
1462134266,way,Unknown,,,,,48.7144928,27.5483829,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1462137679,way,Unknown,,,,,48.7141955,27.5446492,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1462652066,way,Котельная,,,,,44.9416574,34.0966148,"{'addr:city': 'Симферополь', 'addr:housenumber': '32а', 'addr:street': 'Севастопольская улица', 'landuse': 'industrial', 'name': 'Котельная', 'power': 'plant'}"
1463489749,way,Unknown,,,,,48.7190878,27.5316838,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1467079689,way,Малояблунівська  мала ГЕС,,,,,49.1708687,31.9253533,"{'name': 'Малояблунівська  мала ГЕС', 'plant:output:electricity': 'yes', 'plant:source': 'hydro', 'power': 'plant'}"
1470041204,way,Unknown,,,,,48.7469803,24.6426443,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1470847020,way,Френа,,,,,48.8657966,24.6103222,"{'name': 'Френа', 'plant:method': 'photovoltaic', 'plant:output:electricity': '0.999 MW', 'plant:source': 'solar', 'power': 'plant', 'start_date': '2019'}"
1478522189,way,Unknown,,,,,50.1693317,30.2441798,"{'plant:source': 'solar', 'power': 'plant'}"
1478984693,way,Котельная Центральний ринок,,,,,48.5377074,37.694507,"{'landuse': 'industrial', 'name': 'Котельная Центральний ринок', 'name:uk': 'Котельная Центральний ринок', 'opening_hours': 'off', 'plant:method': 'gasification', 'plant:output:hot_water': 'yes', 'power': 'plant'}"
1480039522,way,Unknown,,,,,49.0857942,25.7532353,"{'plant:output:electricity': 'yes', 'plant:source': 'hydro', 'power': 'plant'}"
1480575971,way,Unknown,,,,,45.0332212,35.3762817,"{'building': 'industrial', 'power': 'plant'}"
1481399600,way,Unknown,,,,,50.148987,30.0497331,"{'plant:source': 'solar', 'power': 'plant'}"
1482424061,way,Unknown,,,,,46.9944188,32.1370676,"{'landuse': 'industrial', 'plant:source': 'solar', 'power': 'plant'}"
1482533321,way,Unknown,,,,,46.586259,32.275436,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1486153722,way,Котельная Абрамова,,,,,48.5171021,37.676223,"{'addr:housenumber': '16', 'addr:street': 'вулиця Дружби', 'building:levels': '2', 'landuse': 'industrial', 'name': 'Котельная Абрамова', 'opening_hours': 'off', 'plant:method': 'gasification', 'plant:output:electricity': 'yes', 'plant:output:hot_water': 'yes', 'power': 'plant'}"
1493429536,way,Котельная Незалежності,,,,,48.5338136,37.7038062,"{'landuse': 'industrial', 'name': 'Котельная Незалежності', 'opening_hours': 'off', 'plant:method': 'gasification', 'plant:output:hot_water': 'yes', 'power': 'plant'}"
1494165551,way,Unknown,,,,,48.2324716,26.2560738,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1494165552,way,Unknown,,,,,48.2327399,26.2563288,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1494457997,way,Unknown,,,,,48.5231868,27.6183386,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1495583118,way,Unknown,,,,,49.2854887,23.5035418,"{'landuse': 'industrial', 'power': 'plant'}"
1496762427,way,Котельная Трампарк,,,,,48.517287,37.7554671,"{'landuse': 'industrial', 'name': 'Котельная Трампарк', 'name:uk': 'Котельная Трампарк', 'opening_hours': 'off', 'plant:method': 'gasification', 'plant:output:hot_water': 'yes', 'power': 'plant'}"
1497146797,way,Unknown,,,,,49.2852203,23.5090685,"{'landuse': 'industrial', 'power': 'plant'}"
1498004756,way,Котельная Соборності,,,,,48.5146963,37.7445898,"{'landuse': 'industrial', 'name': 'Котельная Соборності', 'name:uk': 'Котельная Соборності', 'opening_hours': 'off', 'plant:method': 'gasification', 'plant:output:hot_water': 'yes', 'power': 'plant'}"
1499114857,way,Unknown,,,,,48.7261187,27.6978493,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1502521224,way,СЕС Південна,,,,,49.4527116,24.0453793,"{'landuse': 'industrial', 'name': 'СЕС Південна', 'name:uk': 'СЕС Південна', 'plant:method': 'photovoltaic', 'plant:output:electricity': '9.95 MW', 'plant:source': 'solar', 'power': 'plant', 'start_date': '2019'}"
1504312056,way,СЕС Південна,,,,,49.4464793,24.045639,"{'area': 'yes', 'landuse': 'industrial', 'name': 'СЕС Південна', 'name:uk': 'СЕС Південна', 'plant:method': 'photovoltaic', 'plant:output:electricity': '9.95 MW', 'plant:source': 'solar', 'power': 'plant', 'start_date': '2019'}"
1509629707,way,Unknown,,,,,51.0745061,33.9840564,"{'landuse': 'industrial', 'power': 'plant'}"
1515285200,way,Unknown,,,,,48.3824888,33.5029435,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1515304582,way,Unknown,,,,,48.3331205,33.4805789,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1515686099,way,Unknown,,,,,48.6132957,35.3775521,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1515686100,way,Unknown,,,,,48.6237474,35.408166,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1518055593,way,Unknown,,,,,48.2710775,25.905487,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1520520303,way,Unknown,,,,,48.5967186,34.7490933,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1526871106,way,Unknown,,,,,51.5408996,31.5104156,"{'landuse': 'industrial', 'power': 'plant'}"
1528892852,way,Unknown,,,,,48.6006156,27.6886177,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1531148002,way,Ековат Плюс,,,,,48.8824441,24.1774596,"{'name': 'Ековат Плюс', 'plant:method': 'photovoltaic', 'plant:output:electricity': '2.42 MW', 'plant:source': 'solar', 'power': 'plant', 'start_date': '2019'}"
1531148003,way,Імпульс-Іва,,,,,48.7404427,24.8434075,"{'name': 'Імпульс-Іва', 'plant:method': 'photovoltaic', 'plant:output:electricity': '1.382 MW', 'plant:source': 'solar', 'power': 'plant'}"
1531148004,way,Галсан,,,,,49.1252597,24.753862,"{'name': 'Галсан', 'operator': 'Галсан Інвест', 'plant:method': 'photovoltaic', 'plant:output:electricity': '4.14 MW', 'plant:source': 'solar', 'power': 'plant', 'start_date': '2019'}"
1531148011,way,Сарники 2 черга,,,,,49.3040126,24.7340105,"{'addr:housenumber': '16', 'addr:street': 'Зарічна вулиця', 'name': 'Сарники 2 черга', 'operator': 'Сан Вест Енерджі', 'plant:method': 'photovoltaic', 'plant:output:electricity': '1.13 MW', 'plant:source': 'solar', 'power': 'plant', 'start_date': '2020'}"
1531148012,way,Unknown,,,,,49.3057196,24.7276015,"{'plant:method': 'photovoltaic', 'plant:source': 'solar', 'power': 'plant'}"
1531148014,way,Аврора Солар,,,,,48.8100563,24.8397714,"{'addr:housenumber': '32-А', 'addr:street': 'вулиця Шевченка', 'fixme': 'geometry', 'name': 'Аврора Солар', 'plant:output:electricity': '2.139 MW', 'plant:source': 'solar', 'power': 'plant', 'start_date': '2020'}"
1531148021,way,Жураківська СЕС,,,,,48.731347,24.5165585,"{'name': 'Жураківська СЕС', 'plant:method': 'photovoltaic', 'plant:output:electricity': '693 kW', 'plant:source': 'solar', 'power': 'plant'}"
1531148029,way,Unknown,,,,,48.8365566,24.7107035,"{'plant:method': 'photovoltaic', 'plant:source': 'solar', 'power': 'plant'}"
1531148030,way,Unknown,,,,,48.8393971,24.7123718,"{'plant:method': 'photovoltaic', 'plant:source': 'solar', 'power': 'plant'}"
1532145319,way,Букачівці,,,,,49.2462749,24.4933654,"{'name': 'Букачівці', 'operator': 'ТОВ «Солар Енерджі ЛКК»', 'plant:method': 'photovoltaic', 'plant:output:electricity': '3.064 MW', 'plant:source': 'solar', 'power': 'plant', 'start_date': '2019'}"
1534204562,way,Unknown,,,,,47.0440445,32.1579182,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1534261086,way,Unknown,,,,,46.6186073,31.1000556,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1535613810,way,Шевченкове,,,,,48.5246334,25.4122031,"{'name': 'Шевченкове', 'operator': 'ТОВ ""Снятиненергоінвест""', 'plant:method': 'photovoltaic', 'plant:output:electricity': '10573,20 kW', 'plant:source': 'solar', 'power': 'plant', 'start_date': '2019'}"
1537508569,way,Unknown,,,,,48.4779444,34.028405,"{'plant:source': 'solar', 'power': 'plant'}"
1537683902,way,Unknown,,,,,48.4668313,34.0337147,"{'plant:source': 'solar', 'power': 'plant'}"
1537683963,way,Unknown,,,,,48.4684862,34.044021,"{'plant:source': 'solar', 'power': 'plant'}"
1539082243,way,Котельня,,,,,48.4870939,35.1310202,"{'landuse': 'industrial', 'name': 'Котельня', 'power': 'plant'}"
1543087790,way,Unknown,,,,,48.8136679,31.667963,"{'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1544308424,way,Unknown,,,,,49.8000787,26.9532639,"{'fixme': 'Приблизний обрис', 'plant:method': 'photovoltaic', 'plant:output:electricity': 'yes', 'plant:source': 'solar', 'power': 'plant'}"
1658782,relation,Unknown,,,,,49.5707161,34.510963,"{'description': 'Котельня', 'landuse': 'industrial', 'plant:method': 'combustion', 'plant:output:hot_water': 'yes', 'plant:output:steam': 'yes', 'power': 'plant', 'type': 'multipolygon'}"
1754517,relation,Станція теплопостачання №1,,,,,50.440196,30.4949337,"{'access': 'private', 'landuse': 'industrial', 'name': 'Станція теплопостачання №1', 'name:uk': 'Станція теплопостачання №1', 'old_name': 'ТЕЦ-3', 'plant:method': 'combustion', 'plant:output:electricity': 'yes', 'plant:output:hot_water': 'yes', 'plant:source': 'gas', 'power': 'plant', 'type': 'multipolygon', 'wikidata': 'Q12110201', 'wikipedia': 'uk:Київська ТЕЦ-3'}"
2271440,relation,Трипільська ТЕС,,,,,50.1328604,30.7505209,"{'landuse': 'industrial', 'name': 'Трипільська ТЕС', 'name:en': 'Trypilska Power Plant', 'name:ru': 'Трипольская ТЭС', 'name:uk': 'Трипільська ТЕС', 'plant:method': 'combustion', 'plant:output:electricity': '1800 MW', 'plant:output:hot_water': 'yes', 'plant:source': 'coal', 'power': 'plant', 'type': 'multipolygon', 'wikidata': 'Q12007778', 'wikipedia': 'uk:Трипільська ТЕС'}"
2888901,relation,Крымская АЭС,,,,,45.3874924,35.7950416,"{'construction:plant:source': 'nuclear', 'construction:power': 'plant', 'landuse': 'industrial', 'name': 'Крымская АЭС', 'name:de': 'Kernkraftwerk Krim', 'name:ru': 'Крымская АЭС', 'name:uk': 'Кримська АЕС', 'note:de': 'Bau eingestellt', 'power': 'plant', 'type': 'multipolygon', 'was:landuse': 'construction', 'wikidata': 'Q1121496', 'wikipedia': 'ru:Крымская АЭС'}"
3828051,relation,Луганська теплова електростанція,,,,,48.7542166,39.2656683,"{'landuse': 'industrial', 'name': 'Луганська теплова електростанція', 'name:en': 'Luhansk power station', 'name:ru': 'Луганская ТЭС', 'name:uk': 'Луганська теплова електростанція', 'plant:method': 'combustion', 'plant:output:electricity': '1220 MW', 'plant:source': 'coal', 'power': 'plant', 'type': 'multipolygon', 'wikidata': 'Q3443758', 'wikipedia': 'uk:Луганська ТЕС'}"
4064208,relation,Районна котельня «Відрадний»,,,,,50.4349637,30.4098431,"{'addr:housenumber': '5', 'addr:street': 'проспект Космонавта Комарова', 'landuse': 'industrial', 'name': 'Районна котельня «Відрадний»', 'name:ru': 'Районная котельная «Отрадный»', 'name:uk': 'Районна котельня «Відрадний»', 'operator': 'Київенерго', 'power': 'plant', 'type': 'multipolygon'}"
4096525,relation,Кременчуцька ТЕЦ,,,,,49.172106,33.4438363,"{'landuse': 'industrial', 'name': 'Кременчуцька ТЕЦ', 'name:ru': 'Кременчугская ТЭЦ', 'name:uk': 'Кременчуцька ТЕЦ', 'plant:output:electricity': '255 MW', 'plant:output:hot_water': 'yes', 'plant:source': 'gas', 'power': 'plant', 'start_date': '1965', 'type': 'multipolygon', 'wikidata': 'Q12114491', 'wikipedia': 'uk:Кременчуцька ТЕЦ'}"
4265152,relation,Пресноводная ВЭС,,,,,45.3317192,36.0596987,"{'name': 'Пресноводная ВЭС', 'name:ru': 'Пресноводная ВЭС', 'name:uk': 'Прісноводна ВЕС', 'plant:output:electricity': '5.6 MW', 'power': 'plant', 'type': 'site'}"
4546127,relation,Південноукраїнська АЕС,,,,,47.8107971,31.2184387,"{'alt_name': 'Південноукраїнська АЕС', 'alt_name:fr': 'Centrale nucléaire de Konstantinovka', 'landuse': 'industrial', 'name': 'Південноукраїнська АЕС', 'name:de': 'Kernkraftwerk Süd-Ukraine', 'name:en': 'South Ukraine Nuclear Power Plant', 'name:fr': ""Centrale nucléaire d'Ukraine du Sud"", 'name:it': 'Centrale nucleare Ucraina del Sud', 'name:ru': 'Южно-Украинская АЭС', 'name:uk': 'Південноукраїнська АЕС', 'old_name': 'Южно-Українська АЕС', 'old_name:uk': 'Южно-Українська АЕС', 'operator': 'НАЕК Енергоатом', 'plant:method': 'fission', 'plant:output:electricity': '3000 MW', 'plant:source': 'nuclear', 'power': 'plant', 'ref': 'ПУАЕС', 'start_date': '1983-12-02', 'type': 'multipolygon', 'wikidata': 'Q186223', 'wikipedia': 'uk:Южно-Українська АЕС'}"
4863926,relation,Новороздільська ТЕЦ,,,,,49.4600239,24.1232118,"{'landuse': 'industrial', 'name': 'Новороздільська ТЕЦ', 'name:uk': 'Новороздільська ТЕЦ', 'plant:output:electricity': '36 MW', 'plant:output:hot_water': 'yes', 'plant:source': 'gas', 'power': 'plant', 'type': 'multipolygon'}"
5342588,relation,Придніпровська ТЕС,,,,,48.4060641,35.1110294,"{'addr:housenumber': '1', 'addr:postcode': '49127', 'addr:street': 'Гаванська вулиця', 'generator:method': 'combustion', 'landuse': 'industrial', 'name': 'Придніпровська ТЕС', 'name:en': 'Prydniprovska power station', 'name:ru': 'Приднепровская ТЭС', 'name:uk': 'Придніпровська ТЕС', 'plant:method': 'combustion', 'plant:output:electricity': '1765 MW', 'plant:output:hot_water': 'yes', 'plant:source': 'coal', 'power': 'plant', 'start_date': '1954-12-28', 'type': 'multipolygon', 'wikidata': 'Q3443743', 'wikipedia': 'uk:Придніпровська ТЕС'}"
5441707,relation,СЭС Охотниково,,,,,45.2868523,33.5977953,"{'name': 'СЭС Охотниково', 'name:uk': 'СЕС Охотникове', 'official_name': 'Солнечная электростанция ""Охотниково""', 'operator': 'Activ Solar', 'plant:method': 'photovoltaic', 'plant:output:electricity': '82.65 MW', 'plant:source': 'solar', 'power': 'plant', 'start_date': '2011', 'type': 'multipolygon'}"
5734686,relation,"СЕС ""Пороги""",,,,,48.2515836,28.3340054,"{'name': 'СЕС ""Пороги""', 'name:uk': 'СЕС ""Пороги""', 'plant:method': 'photovoltaic', 'plant:output:electricity': '4.5 MW', 'plant:source': 'solar', 'power': 'plant', 'type': 'multipolygon'}"
6276543,relation,Дністровська ГАЕС,,,,,48.5126919,27.4732282,"{'generator:method': 'water-pumped-storage', 'name': 'Дністровська ГАЕС', 'name:de': 'Pumpspeicherkraftwerk Dnister', 'name:en': 'Dniester Pumped Storage Power Station', 'name:fr': 'Centrale de pompage-turbinage du Dniestr', 'name:no': 'Dnjestr-demningen', 'name:ro': 'Centrala hidroelectrică reversibilă de pe Nistru', 'name:uk': 'Дністровська ГАЕС', 'old_name:de': 'Pumpspeicherkraftwerk Dnjester', 'plant:output:electricity': '972 MW', 'plant:source': 'hydro', 'power': 'plant', 'type': 'multipolygon', 'wikidata': 'Q1153545', 'wikipedia': 'uk:Дністровська ГАЕС'}"
6498581,relation,Токмак Солар Енерджі,,,,,47.3389579,35.7971947,"{'email': 'info@tokmaksolar.com', 'landuse': 'industrial', 'name': 'Токмак Солар Енерджі', 'name:uk': 'Токмак Солар Енерджі', 'operator': 'ООО «Токмак Солар Энерджи»', 'plant:output:electricity': '10 MW', 'plant:source': 'solar', 'power': 'plant', 'type': 'multipolygon', 'website': 'https://www.tokmaksolar.com.ua/'}"
6573418,relation,Новояворівська ТЕЦ,,,,,49.9313271,23.5814964,"{'landuse': 'industrial', 'name': 'Новояворівська ТЕЦ', 'name:uk': 'Новояворівська ТЕЦ', 'plant:method': 'combustion', 'plant:output:electricity': '25.9 MW', 'plant:source': 'gas', 'power': 'plant', 'type': 'multipolygon', 'wikidata': 'Q16709329', 'wikipedia': 'uk:Новояворівська ТЕЦ'}"
6674937,relation,Київська ТЕЦ-5,,,,,50.3942175,30.5683615,"{'landuse': 'industrial', 'name': 'Київська ТЕЦ-5', 'name:en': 'Kyiv CHP-5 Power Plant', 'name:ru': 'Киевская ТЭЦ-5', 'name:uk': 'Київська ТЕЦ-5', 'operator': 'ВАТ Київенерго', 'plant:method': 'combustion', 'plant:output:electricity': '700 MW', 'plant:output:hot_water': 'yes', 'plant:source': 'gas', 'power': 'plant', 'type': 'multipolygon', 'wikidata': 'Q12110202', 'wikipedia': 'uk:Київська теплоелектроцентраль № 5'}"
6680280,relation,Київська ГАЕС,,,,,50.6100597,30.4876777,"{'name': 'Київська ГАЕС', 'plant:method': 'water-pumped-storage', 'plant:output:electricity': 'yes', 'plant:source': 'hydro', 'plant:storage': 'yes', 'power': 'plant', 'type': 'multipolygon', 'wikidata': 'Q4220145', 'wikipedia': 'uk:Київська ГАЕС'}"
6992608,relation,"ФЕС ""Писарівка-1""",,,,,49.5175906,28.4781299,"{'landuse': 'industrial', 'name': 'ФЕС ""Писарівка-1""', 'name:uk': 'ФЕС ""Писарівка-1""', 'plant:method': 'photovoltaic', 'plant:output:electricity': '2.5 MW', 'plant:source': 'solar', 'power': 'plant', 'type': 'multipolygon'}"
7087301,relation,СЕС «РАДЧА-2»,,,,,48.8442431,24.6792212,"{'addr:housenumber': '21-23', 'addr:street': 'Тракторна вулиця', 'landuse': 'industrial', 'name': 'СЕС «РАДЧА-2»', 'operator': 'Геліос Енерджі', 'plant:method': 'photovoltaic', 'plant:output:electricity': '18390 kW', 'plant:source': 'solar', 'power': 'plant', 'type': 'multipolygon', 'url': 'http://tridentenergy.com.ua/ua/gelios/'}"
7111151,relation,Unknown,,,,,46.1804942,30.3183988,"{'landuse': 'industrial', 'power': 'plant', 'type': 'multipolygon'}"
7162734,relation,Котельня,,,,,46.1962804,30.3314786,"{'landuse': 'industrial', 'name': 'Котельня', 'name:ru': 'Котельная', 'name:uk': 'Котельня', 'power': 'plant', 'type': 'multipolygon'}"
